InternalSiteID,Alamat4,Funcloc
KOT-03-004,Kabupaten Tanggamus,100000002094
KOT-03-005,Kabupaten Tanggamus,100000002095
KOT-03-006,Kabupaten Tanggamus,100000002096
KOT-03-007,Kabupaten Tanggamus,100000002097
KOT-03-008,Kabupaten Tanggamus,100000005538
KOT-03-009,Kabupaten Tanggamus,100000007229
KOT-03-010,Kabupaten Tanggamus,100000014219
KOT-03-011,Kabupaten Tanggamus,100000014220
KOT-03-012,Kabupaten Tanggamus,100000014626
KOT-03-013,Kabupaten Tanggamus,100000014629
KOT-03-014,Kabupaten Tanggamus,100000014630
KOT-03-015,Kabupaten Tanggamus,100000018779
KOT-03-016,Kabupaten Tanggamus,100000048228
KPG-08-001,Kota Kupang,100000000357
KPG-08-002,Kota Kupang,100000000358
KPG-08-003,Kota Kupang,100000002098
KPG-08-004,Kota Kupang,100000002099
KPG-08-005,Kota Kupang,100000002100
KPG-08-006,Kota Kupang,100000002101
KPG-08-007,Kota Kupang,100000002102
KPG-08-008,Kota Kupang,100000002103
KPG-08-009,Kota Kupang,100000002104
KPG-08-010,Kota Kupang,100000002105
KPG-08-011,Kota Kupang,100000005361
KPG-08-012,Kota Kupang,100000005362
KPG-08-013,Kota Kupang,100000005363
KPG-08-014,Kota Kupang,100000005559
KPG-08-015,Kota Kupang,100000005562
KPG-08-016,Kota Kupang,100000005563
KPG-08-017,Kota Kupang,100000005564
KPG-08-018,Kota Kupang,100000005566
KPG-08-019,Kota Kupang,100000005567
KPG-08-020,Kota Kupang,100000007130
KPG-08-021,Kota Kupang,100000007132
KPG-08-022,Kota Kupang,100000012732
KPG-08-023,Kota Kupang,100000012733
KPG-08-024,Kota Kupang,100000012737
KPG-08-025,Kota Kupang,100000014631
KPG-08-026,Kota Kupang,100000014632
KPG-08-027,Kota Kupang,100000014633
KPG-08-028,Kota Kupang,100000014634
KPG-08-029,Kota Kupang,100000014635
KPH-03-001,Kabupaten Kepahiang,100000002106
KPH-03-002,Kabupaten Kepahiang,100000005013
KPI-01-001,Kabupaten Labuhanbatu Selatan,100000002108
KPI-01-002,Kabupaten Labuhanbatu Selatan,100000002109
KPI-01-003,Kabupaten Labuhanbatu Selatan,100000002999
KPI-01-004,Kabupaten Labuhanbatu Selatan,100000005198
KPI-01-005,Kabupaten Labuhanbatu Selatan,100000005911
KPI-01-006,Kabupaten Labuhanbatu Selatan,100000005912
KPI-01-007,Kabupaten Labuhanbatu Selatan,100000005922
KPI-01-008,Kabupaten Labuhanbatu Selatan,100000005930
KPI-01-009,Kabupaten Labuhanbatu Selatan,100000006782
KPI-01-010,Kabupaten Labuhanbatu Selatan,100000012739
KPI-01-011,Kabupaten Labuhanbatu Selatan,100000012740
KPI-01-012,Kabupaten Labuhanbatu Selatan,100000014396
KPI-01-013,Kabupaten Labuhanbatu Selatan,100000058763
KPI-01-014,Kabupaten Labuhanbatu Selatan,100000059147
KRA-08-001,Kabupaten Karangasem,100000000363
KRA-08-002,Kabupaten Karangasem,100000000364
KRA-08-003,Kabupaten Karangasem,100000002128
KRA-08-004,Kabupaten Karangasem,100000002129
KRA-08-005,Kabupaten Karangasem,100000002130
KRA-08-006,Kabupaten Karangasem,100000013761
KRA-08-007,Kabupaten Karangasem,100000014649
KRA-08-008,Kabupaten Karangasem,100000033516
KRA-08-009,Kabupaten Karangasem,100000048914
KRB-01-001,Kabupaten Aceh Tamiang,100000000080
KRB-01-002,Kabupaten Aceh Tamiang,100000000365
KRB-01-003,Kabupaten Aceh Tamiang,100000000366
KRB-01-004,Kabupaten Aceh Tamiang,100000002132
KRB-01-005,Kabupaten Aceh Tamiang,100000002133
KRB-01-006,Kabupaten Aceh Tamiang,100000002134
KRB-01-007,Kabupaten Aceh Tamiang,100000002135
KRB-01-008,Kabupaten Aceh Tamiang,100000004963
KRB-01-009,Kabupaten Aceh Tamiang,100000006745
KRB-01-010,Kabupaten Aceh Tamiang,100000012449
KRB-01-011,Kabupaten Aceh Tamiang,100000014405
KRB-01-012,Kabupaten Aceh Tamiang,100000014650
KRB-01-013,Kabupaten Aceh Tamiang,100000048143
KRB-01-014,Kabupaten Aceh Tamiang,100000048144
KRG-06-001,Kabupaten Karanganyar,100000014651
KRG-06-002,Kabupaten Karanganyar,100000014652
KRG-06-003,Kabupaten Karanganyar,100000053384
KRT-03-001,Kabupaten Bengkulu Tengah,100000001084
KRT-03-002,Kabupaten Bengkulu Tengah,100000001085
KRT-03-003,Kabupaten Bengkulu Tengah,100000001090
KRT-03-004,Kabupaten Bengkulu Tengah,100000005386
KRU-03-001,Kabupaten Pesisir Barat,100000004977
KRU-03-002,Kabupaten Pesisir Barat,100000005405
KRU-03-003,Kabupaten Pesisir Barat,100000014678
KRU-03-004,Kabupaten Pesisir Barat,100000015162
KRU-03-005,Kabupaten Pesisir Barat,100000015163
KRU-03-006,Kabupaten Pesisir Barat,100000015166
KSN-09-001,Kabupaten Katingan,100000012752
KSN-09-002,Kabupaten Katingan,100000014655
KSN-09-003,Kabupaten Katingan,100000053494
KSN-09-004,Kabupaten Katingan,100000053499
KTB-03-001,Kabupaten Lampung Utara,100000000786
KTB-03-002,Kabupaten Lampung Utara,100000002142
KTB-03-003,Kabupaten Lampung Utara,100000002144
KTB-03-004,Kabupaten Lampung Utara,100000002145
KTB-03-005,Kabupaten Lampung Utara,100000002147
KTB-03-006,Kabupaten Lampung Utara,100000005407
KTB-03-007,Kabupaten Lampung Utara,100000005408
KTB-03-008,Kabupaten Lampung Utara,100000012754
KTB-03-009,Kabupaten Lampung Utara,100000014656
KTB-03-010,Kabupaten Lampung Utara,100000014657
KTB-03-011,Kabupaten Lampung Utara,100000014659
KTB-03-012,Kabupaten Lampung Utara,100000014820
KTB-03-013,Kabupaten Lampung Utara,100000015150
KTB-03-014,Kabupaten Lampung Utara,100000015151
KTB-03-015,Kabupaten Lampung Utara,100000028237
KTB-03-016,Kabupaten Lampung Utara,100000029120
KTB-03-017,Kabupaten Lampung Utara,100000037994
KTB-03-018,Kabupaten Lampung Utara,100000045002
KTB-03-019,Kabupaten Lampung Utara,100000049601
KTB-03-020,Kabupaten Lampung Utara,100000052711
KTB-03-021,Kabupaten Lampung Utara,100000058892
KTG-10-001,Kota Kotamobagu,100000000378
KTG-10-002,Kota Kotamobagu,100000002149
KTG-10-003,Kota Kotamobagu,100000006699
KTN-01-001,Kabupaten Aceh Tenggara,100000000379
KTN-01-002,Kabupaten Aceh Tenggara,100000000380
KTN-01-003,Kabupaten Aceh Tenggara,100000002152
KTN-01-004,Kabupaten Aceh Tenggara,100000002153
KTN-01-005,Kabupaten Aceh Tenggara,100000002154
KTN-01-006,Kabupaten Aceh Tenggara,100000012757
KTP-09-001,Kabupaten Ketapang,100000002155
KTP-09-002,Kabupaten Ketapang,100000002157
KTP-09-003,Kabupaten Ketapang,100000002159
KTP-09-004,Kabupaten Ketapang,100000005001
KTP-09-005,Kabupaten Ketapang,100000007862
KTP-09-006,Kabupaten Ketapang,100000007879
KTP-09-007,Kabupaten Ketapang,100000007881
KTP-09-008,Kabupaten Ketapang,100000012762
KTP-09-009,Kabupaten Ketapang,100000012764
KTP-09-010,Kabupaten Ketapang,100000012765
KTP-09-011,Kabupaten Ketapang,100000058949
KWD-10-001,Kabupaten Gorontalo Utara,100000002162
KWD-10-002,Kabupaten Gorontalo Utara,100000002163
KWD-10-003,Kabupaten Gorontalo Utara,100000002164
KWD-10-004,Kabupaten Gorontalo Utara,100000002165
KWD-10-005,Kabupaten Gorontalo Utara,100000002166
KWD-10-006,Kabupaten Gorontalo Utara,100000004983
KWG-04-001,Kabupaten Karawang,100000000385
KWG-04-002,Kabupaten Karawang,100000000386
KWG-04-003,Kabupaten Karawang,100000000387
KWG-04-004,Kabupaten Karawang,100000000388
KWG-04-005,Kabupaten Karawang,100000000389
KWG-04-006,Kabupaten Karawang,100000000390
KWG-04-007,Kabupaten Karawang,100000000392
KWG-04-008,Kabupaten Karawang,100000000394
KWG-04-009,Kabupaten Karawang,100000000395
KWG-04-010,Kabupaten Karawang,100000000396
KWG-04-011,Kabupaten Karawang,100000002167
KWG-04-012,Kabupaten Karawang,100000002168
KWG-04-013,Kabupaten Karawang,100000002171
KWG-04-014,Kabupaten Karawang,100000002172
KWG-04-015,Kabupaten Karawang,100000002173
KWG-04-016,Kabupaten Karawang,100000002175
KWG-04-017,Kabupaten Karawang,100000002176
KWG-04-018,Kabupaten Karawang,100000002177
KWG-04-019,Kabupaten Karawang,100000002179
KWG-04-020,Kabupaten Karawang,100000002180
KWG-04-021,Kabupaten Karawang,100000002186
KWG-04-022,Kabupaten Karawang,100000002189
KWG-04-023,Kabupaten Karawang,100000002192
KWG-04-024,Kabupaten Karawang,100000005372
KWG-04-025,Kabupaten Karawang,100000006482
KWG-04-026,Kabupaten Karawang,100000006485
KWG-04-027,Kabupaten Karawang,100000006489
KWG-04-028,Kabupaten Karawang,100000006495
KWG-04-029,Kabupaten Karawang,100000007787
KWG-04-030,Kabupaten Karawang,100000007834
KWG-04-031,Kabupaten Karawang,100000014661
KWG-04-032,Kabupaten Karawang,100000014662
KWG-04-033,Kabupaten Karawang,100000014663
KWG-04-034,Kabupaten Karawang,100000014664
KWG-04-035,Kabupaten Karawang,100000014665
KWG-04-036,Kabupaten Karawang,100000015343
KWG-04-037,Kabupaten Karawang,100000018188
KWG-04-038,Kabupaten Karawang,100000048094
KWG-04-039,Kabupaten Karawang,100000050287
KWG-04-040,Kabupaten Karawang,100000055912
KYB-04-001,Kota Adm. Jakarta Selatan,100000000399
KYB-04-002,Kota Adm. Jakarta Selatan,100000000400
KYB-04-003,Kota Adm. Jakarta Selatan,100000000401
KYB-04-004,Kota Adm. Jakarta Selatan,100000000404
KYB-04-005,Kota Adm. Jakarta Selatan,100000000405
KYB-04-006,Kota Adm. Jakarta Selatan,100000002195
KYB-04-007,Kota Adm. Jakarta Selatan,100000012776
KYB-04-008,Kota Adm. Jakarta Selatan,100000014666
KYB-04-009,Kota Adm. Jakarta Selatan,100000016588
KYB-04-010,Kota Adm. Jakarta Selatan,100000017568
KYB-04-011,Kota Adm. Jakarta Selatan,100000017571
KYB-04-012,Kota Adm. Jakarta Selatan,100000018076
KYB-04-013,Kota Adm. Jakarta Selatan,100000018077
KYB-04-014,Kota Adm. Jakarta Selatan,100000018078
KYB-04-015,Kota Adm. Jakarta Selatan,100000018079
KYB-04-016,Kota Adm. Jakarta Selatan,100000018081
KYB-04-017,Kota Adm. Jakarta Selatan,100000018082
KYB-04-018,Kota Adm. Jakarta Selatan,100000018083
KYB-04-019,Kota Adm. Jakarta Selatan,100000018087
KYB-04-020,Kota Adm. Jakarta Selatan,100000018528
KYB-04-021,Kota Adm. Jakarta Selatan,100000018529
KYB-04-022,Kota Adm. Jakarta Selatan,100000045019
LBA-10-001,Kabupaten Halmahera Selatan,100000002200
LBA-10-002,Kabupaten Halmahera Selatan,100000005648
LBA-10-003,Kabupaten Halmahera Selatan,100000005651
LBA-10-004,Kabupaten Halmahera Selatan,100000005656
LBA-10-005,Kabupaten Halmahera Selatan,100000005661
LBB-02-001,Kabupaten Agam,100000002201
LBB-02-002,Kabupaten Agam,100000002202
LBB-02-003,Kabupaten Agam,100000002203
LBB-02-004,Kabupaten Agam,100000002204
LBB-02-005,Kabupaten Agam,100000002205
LBB-02-006,Kabupaten Agam,100000005261
LBB-02-007,Kabupaten Agam,100000005960
LBB-02-008,Kabupaten Agam,100000005961
LBB-02-009,Kabupaten Agam,100000005962
LBB-02-010,Kabupaten Agam,100000005982
LBB-02-011,Kabupaten Agam,100000012422
LBB-02-012,Kabupaten Agam,100000012782
LBB-02-013,Kabupaten Agam,100000012783
LBB-02-014,Kabupaten Agam,100000012784
LBB-02-015,Kabupaten Agam,100000012785
LBB-02-016,Kabupaten Agam,100000014668
LBB-02-017,Kabupaten Agam,100000014669
LBB-02-018,Kabupaten Agam,100000017046
LBB-02-019,Kabupaten Agam,100000047163
LBB-02-020,Kabupaten Agam,100000050160
LBB-02-021,Kabupaten Agam,100000050163
LBB-02-022,Kabupaten Agam,100000058743
LBJ-08-001,Kabupaten Manggarai Barat,100000002278
LBJ-08-002,Kabupaten Manggarai Barat,100000005568
LBJ-08-003,Kabupaten Manggarai Barat,100000005572
LBJ-08-004,Kabupaten Manggarai Barat,100000012788
LBJ-08-005,Kabupaten Manggarai Barat,100000014670
LBJ-08-006,Kabupaten Manggarai Barat,100000058787
LBP-01-001,Kabupaten Deli Serdang,100000000407
LBP-01-002,Kabupaten Deli Serdang,100000000408
LBP-01-003,Kabupaten Deli Serdang,100000000410
LBP-01-004,Kabupaten Deli Serdang,100000000412
LBP-01-005,Kabupaten Deli Serdang,100000002207
LBP-01-006,Kabupaten Deli Serdang,100000002209
LBP-01-007,Kabupaten Deli Serdang,100000002214
LBP-01-008,Kabupaten Deli Serdang,100000004960
LBP-01-009,Kabupaten Deli Serdang,100000004961
LBP-01-010,Kabupaten Deli Serdang,100000004969
LBP-01-011,Kabupaten Deli Serdang,100000005142
LBP-01-012,Kabupaten Deli Serdang,100000005422
LBP-01-013,Kabupaten Deli Serdang,100000005836
LBP-01-014,Kabupaten Deli Serdang,100000005837
LBP-01-015,Kabupaten Deli Serdang,100000005839
LBP-01-016,Kabupaten Deli Serdang,100000012791
LBP-01-017,Kabupaten Deli Serdang,100000012793
LBP-01-018,Kabupaten Deli Serdang,100000012794
LBP-01-019,Kabupaten Deli Serdang,100000014013
LBP-01-020,Kabupaten Deli Serdang,100000014671
LBP-01-021,Kabupaten Deli Serdang,100000014672
LBP-01-022,Kabupaten Deli Serdang,100000050135
LBP-01-023,Kabupaten Deli Serdang,100000053390
LBP-01-024,Kabupaten Deli Serdang,100000058681
LBP-01-025,Kabupaten Deli Serdang,100000058691
LBP-01-026,Kabupaten Deli Serdang,100000058718
LBP-01-027,Kabupaten Deli Serdang,100000058722
LBP-01-028,Kabupaten Deli Serdang,100000058727
LBS-02-001,Kabupaten Pasaman,100000000414
LBS-02-002,Kabupaten Pasaman,100000000444
LBS-02-003,Kabupaten Pasaman,100000002220
LBS-02-004,Kabupaten Pasaman,100000002221
LBS-02-005,Kabupaten Pasaman,100000002222
LBS-02-006,Kabupaten Pasaman,100000002279
LBS-02-007,Kabupaten Pasaman,100000005269
LBS-02-008,Kabupaten Pasaman,100000005274
LBS-02-009,Kabupaten Pasaman,100000005283
LBS-02-010,Kabupaten Pasaman,100000005972
LBS-02-011,Kabupaten Pasaman,100000005974
LBS-02-012,Kabupaten Pasaman,100000005978
LBS-02-013,Kabupaten Pasaman,100000006259
LBS-02-014,Kabupaten Pasaman,100000006282
LBS-02-015,Kabupaten Pasaman,100000013385
LBS-02-016,Kabupaten Pasaman,100000013416
LBS-02-017,Kabupaten Pasaman,100000048172
LBS-02-018,Kabupaten Pasaman,100000050631
LGS-01-001,Kabupaten Aceh Timur,100000000369
LGS-01-002,Kabupaten Aceh Timur,100000000415
LGS-01-003,Kabupaten Aceh Timur,100000000416
LGS-01-004,Kabupaten Aceh Timur,100000000417
LGS-01-005,Kabupaten Aceh Timur,100000000418
LGS-01-006,Kota Langsa,100000000935
LGS-01-007,Kota Langsa,100000002223
LGS-01-008,Kabupaten Aceh Timur,100000002227
LGS-01-009,Kabupaten Aceh Timur,100000002228
LGS-01-010,Kabupaten Aceh Timur,100000002229
LGS-01-011,Kabupaten Aceh Timur,100000002230
LGS-01-012,Kabupaten Aceh Timur,100000002231
LGS-01-013,Kabupaten Aceh Timur,100000002235
LGS-01-014,Kabupaten Aceh Timur,100000002236
LGS-01-015,Kabupaten Aceh Timur,100000012801
LGS-01-016,Kabupaten Aceh Timur,100000014393
LGS-01-017,Kabupaten Aceh Timur,100000014399
LGS-01-018,Kabupaten Aceh Timur,100000014407
LGS-01-019,Kota Langsa,100000050535
LHM-01-001,Kabupaten Nias Barat,100000000419
LHM-01-002,Kabupaten Nias Barat,100000000420
LHM-01-003,Kabupaten Nias Barat,100000000421
LHM-01-004,Kabupaten Nias Barat,100000002237
LHM-01-005,Kabupaten Nias Barat,100000002238
LHM-01-006,Kabupaten Nias Barat,100000002239
LHM-01-007,Kabupaten Nias Barat,100000002240
LHM-01-008,Kabupaten Nias Barat,100000002241
LHM-01-009,Kabupaten Nias Barat,100000002242
LHM-01-010,Kabupaten Nias Barat,100000014673
LHT-03-001,Kabupaten Lahat,100000000424
LHT-03-002,Kabupaten Lahat,100000002243
LHT-03-003,Kabupaten Lahat,100000002245
LHT-03-004,Kabupaten Lahat,100000002246
LHT-03-005,Kabupaten Lahat,100000002247
LHT-03-006,Kabupaten Lahat,100000006071
LHT-03-007,Kabupaten Lahat,100000006073
LHT-03-008,Kabupaten Lahat,100000012806
LHT-03-009,Kabupaten Lahat,100000014674
LHT-03-010,Kabupaten Lahat,100000014676
LHT-03-011,Kabupaten Lahat,100000014677
LHT-03-012,Kabupaten Lahat,100000015161
LHT-03-013,Kabupaten Lahat,100000057692
LIW-03-001,Kabupaten Lampung Barat,100000000425
LIW-03-002,Kabupaten Lampung Barat,100000000426
LIW-03-003,Kabupaten Lampung Barat,100000000427
LIW-03-004,Kabupaten Lampung Barat,100000000428
LIW-03-005,Kabupaten Lampung Barat,100000000429
LIW-03-006,Kabupaten Lampung Barat,100000015164
LIW-03-007,Kabupaten Lampung Barat,100000015165
LIW-03-008,Kabupaten Lampung Barat,100000048215
LIW-03-009,Kabupaten Lampung Barat,100000050764
LLG-03-001,Kota Lubuk Linggau,100000012809
LLG-03-002,Kota Lubuk Linggau,100000057720
LLK-10-001,Kabupaten Bolaang Mongondow,100000000434
LLK-10-002,Kabupaten Bolaang Mongondow,100000002251
LLK-10-003,Kabupaten Bolaang Mongondow,100000002253
LLK-10-004,Kabupaten Bolaang Mongondow,100000002254
LLK-10-005,Kabupaten Bolaang Mongondow,100000002255
LLK-10-006,Kabupaten Bolaang Mongondow,100000002256
LLK-10-007,Kabupaten Bolaang Mongondow,100000002257
LLK-10-008,Kabupaten Bolaang Mongondow,100000002258
LLK-10-009,Kabupaten Bolaang Mongondow,100000002259
LLK-10-010,Kabupaten Bolaang Mongondow,100000002260
LLK-10-011,Kabupaten Bolaang Mongondow,100000002261
LLK-10-012,Kabupaten Bolaang Mongondow,100000012810
LLK-10-013,Kabupaten Bolaang Mongondow,100000012812
LLK-10-014,Kabupaten Bolaang Mongondow,100000012813
LLK-10-015,Kabupaten Bolaang Mongondow,100000012814
LLK-10-016,Kabupaten Bolaang Mongondow,100000017648
LLK-10-017,Kabupaten Bolaang Mongondow,100000021816
LLK-10-018,Kabupaten Bolaang Mongondow,100000050512
LLK-10-019,Kabupaten Bolaang Mongondow,100000057812
LLK-10-020,Kabupaten Bolaang Mongondow,100000057826
LMG-07-001,Kabupaten Lamongan,100000000437
LMG-07-002,Kabupaten Lamongan,100000002265
LMG-07-003,Kabupaten Lamongan,100000003893
LMG-07-004,Kabupaten Lamongan,100000006320
LMG-07-005,Kabupaten Lamongan,100000014680
LMG-07-006,Kabupaten Lamongan,100000024459
LMG-07-007,Kabupaten Lamongan,100000024474
LMG-07-008,Kabupaten Lamongan,100000050832
LMJ-07-001,Kabupaten Lumajang,100000000438
LMJ-07-002,Kabupaten Lumajang,100000000439
LMJ-07-003,Kabupaten Lumajang,100000000440
LMJ-07-004,Kabupaten Lumajang,100000002269
LMJ-07-005,Kabupaten Lumajang,100000002270
LMJ-07-006,Kabupaten Lumajang,100000002272
LMJ-07-007,Kabupaten Lumajang,100000005449
LMJ-07-008,Kabupaten Lumajang,100000012818
LMJ-07-009,Kabupaten Lumajang,100000012822
LMJ-07-010,Kabupaten Lumajang,100000014309
LMP-01-001,Kabupaten Batu Bara,100000000441
LMP-01-002,Kabupaten Batu Bara,100000005100
LMP-01-003,Kabupaten Batu Bara,100000005165
LMP-01-004,Kabupaten Batu Bara,100000005168
LMP-01-005,Kabupaten Batu Bara,100000005169
LMP-01-006,Kabupaten Batu Bara,100000005898
LMP-01-007,Kabupaten Batu Bara,100000012825
LMP-01-008,Kabupaten Batu Bara,100000050034
LMP-01-009,Kabupaten Batu Bara,100000057602
LMP-01-010,Kabupaten Batu Bara,100000057608
LMP-01-011,Kabupaten Batu Bara,100000058692
LMP-01-012,Kabupaten Batu Bara,100000058706
LMP-01-013,Kabupaten Batu Bara,100000058888
LRT-08-001,Kabupaten Flores Timur,100000000442
LRT-08-002,Kabupaten Flores Timur,100000000443
LRT-08-003,Kabupaten Flores Timur,100000002276
LRT-08-004,Kabupaten Flores Timur,100000002277
LRT-08-005,Kabupaten Flores Timur,100000006394
LRT-08-006,Kabupaten Flores Timur,100000006395
LRT-08-007,Kabupaten Flores Timur,100000006397
LRT-08-008,Kabupaten Flores Timur,100000006398
LRT-08-009,Kabupaten Flores Timur,100000012827
LRT-08-010,Kabupaten Flores Timur,100000012829
LRT-08-011,Kabupaten Flores Timur,100000057768
LSK-01-001,Kabupaten Aceh Utara,100000000445
LSK-01-002,Kabupaten Aceh Utara,100000000446
LSK-01-003,Kabupaten Aceh Utara,100000000447
LSK-01-004,Kabupaten Aceh Utara,100000000448
LSK-01-005,Kabupaten Aceh Utara,100000002232
LSK-01-006,Kabupaten Aceh Utara,100000002280
LSK-01-007,Kabupaten Aceh Utara,100000002283
LSK-01-008,Kabupaten Aceh Utara,100000002285
LSK-01-009,Kabupaten Aceh Utara,100000002286
LSK-01-010,Kabupaten Aceh Utara,100000002288
LSK-01-011,Kabupaten Aceh Utara,100000002289
LSK-01-012,Kabupaten Aceh Utara,100000002290
LSK-01-013,Kabupaten Aceh Utara,100000002291
LSK-01-014,Kabupaten Aceh Utara,100000004968
LSK-01-015,Kabupaten Aceh Utara,100000005025
LSK-01-016,Kabupaten Aceh Utara,100000005155
LSK-01-017,Kabupaten Aceh Utara,100000006774
LSK-01-018,Kabupaten Aceh Utara,100000012830
LSK-01-019,Kabupaten Aceh Utara,100000012831
LSK-01-020,Kabupaten Aceh Utara,100000012833
LSK-01-021,Kabupaten Aceh Utara,100000012834
LSK-01-022,Kabupaten Aceh Utara,100000050543
LSK-01-023,Kabupaten Aceh Utara,100000050557
LSK-01-024,Kabupaten Aceh Utara,100000053569
LSK-01-025,Kabupaten Aceh Utara,100000058730
LSK-01-026,Kabupaten Aceh Utara,100000058737
LSM-01-001,Kota Lhokseumawe,100000000449
LSM-01-002,Kota Lhokseumawe,100000000450
LSM-01-003,Kota Lhokseumawe,100000000451
LSM-01-004,Kota Lhokseumawe,100000005161
LSM-01-005,Kota Lhokseumawe,100000005946
LSM-01-006,Kota Lhokseumawe,100000050550
LSS-10-001,Kabupaten Kolaka Utara,100000001993
LSS-10-002,Kabupaten Kolaka Utara,100000001994
LSS-10-003,Kabupaten Kolaka Utara,100000002293
LSS-10-004,Kabupaten Kolaka Utara,100000012836
LSS-10-005,Kabupaten Kolaka Utara,100000054935
LTU-01-001,Kabupaten Nias Utara,100000000452
LTU-01-002,Kabupaten Nias Utara,100000000453
LTU-01-003,Kabupaten Nias Utara,100000000454
LTU-01-004,Kabupaten Nias Utara,100000000455
LTU-01-005,Kabupaten Nias Utara,100000000456
LTU-01-006,Kabupaten Nias Utara,100000002294
LTU-01-007,Kabupaten Nias Utara,100000002295
LTU-01-008,Kabupaten Nias Utara,100000002296
LTU-01-009,Kabupaten Nias Utara,100000002297
LTU-01-010,Kabupaten Nias Utara,100000004962
LTU-01-011,Kabupaten Nias Utara,100000005140
LTU-01-012,Kabupaten Nias Utara,100000005151
LTU-01-013,Kabupaten Nias Utara,100000005191
LTU-01-014,Kabupaten Nias Utara,100000013766
LWB-08-001,Kabupaten Lembata,100000012844
LWB-08-002,Kabupaten Lembata,100000014461
LWB-08-003,Kabupaten Lembata,100000058792
LWK-10-001,Kabupaten Banggai,100000000457
LWK-10-002,Kabupaten Banggai,100000000458
LWK-10-003,Kabupaten Banggai,100000002298
LWK-10-004,Kabupaten Banggai,100000002300
LWK-10-005,Kabupaten Banggai,100000002301
LWK-10-006,Kabupaten Banggai,100000002302
LWK-10-007,Kabupaten Banggai,100000002303
LWK-10-008,Kabupaten Banggai,100000002304
LWK-10-009,Kabupaten Banggai,100000002305
LWK-10-010,Kabupaten Banggai,100000002307
LWK-10-011,Kabupaten Banggai,100000004988
LWK-10-012,Kabupaten Banggai,100000004989
LWK-10-013,Kabupaten Banggai,100000012837
LWK-10-014,Kabupaten Banggai,100000012838
LWK-10-015,Kabupaten Banggai,100000012839
LWK-10-016,Kabupaten Banggai,100000012840
